,Income,Tenure,Bandwidth_GB_Year,churn_dummy
5282,15449.69,51.57289,5245.572739,0
5283,22663.39,65.36022,6146.743893,0
5284,63404.51,67.81163,5559.842937,0
5285,27678.71,65.74132,5530.214199,0
5286,24176.28,66.47928,5831.475339,0
5287,29779.57,52.03501,4503.053128,0
5288,13257.09,65.66869,5757.017238,0
5289,57469.38,62.10568,6149.726033,0
5290,23511.16,48.80775,4132.581901,0
5291,33180.77,50.65704,4710.662382,0
5292,14718.58,64.56659,5682.278193,0
5293,19974.83,49.66569,4672.338886,0
5294,22097.72,66.91884,5661.61911,0
5295,25438.16,58.73506,5351.620303,0
5296,13706.02,47.77439,4696.771589,0
5297,15364.14,61.25573,5794.255165,0
5298,24065.76,63.77494,5284.821838,0
5299,25015.89,44.23945,3795.698707,0
5300,25785.57,68.53091,5989.870888,0
5301,6551.44,45.03776,4231.43285,0
5302,6918.31,56.98256,5000.223337,0
5303,51290.56,69.49722,6270.108334,0
5304,30980.48,69.54744,6049.865594,0
5305,13585.86,47.01192,4549.059635,1
5306,83791.29,49.78137,4465.392448,0
5307,59112.62,56.47713,5450.915329,0
5308,17199.86,54.7128,4667.397297,0
5309,95535.14,67.429,6078.61865,0
5310,54873.78,64.13229,6317.996068,0
5311,11048.74,71.0031,6611.587446,0
5312,16603.16,52.61696,5031.059535,0
5313,10827.73,54.53026,5308.935137,0
5314,35829.24,60.11333,5887.65047,0
5315,24603.58,57.78386,5396.115807,0
5316,15693.44,70.59953,6496.792308,0
5317,99537.72,61.96895,5474.602288,0
5318,60661.46,58.42415,4918.504071,0
5319,65509.93,50.66574,4455.454555,0
5320,70135.92,60.26386,5645.809212,0
5321,40132.21,67.78257,6335.816115,0
5322,46279.7,44.64514,4317.109974,0
5323,6649.53,66.61872,5830.697844,0
5324,26043.65,47.1075,4574.099766,0
5325,28696.57,67.24986,5811.49739,0
5326,26034.88,54.58835,4735.770641,0
5327,24044.95,52.71096,5042.24777,0
5328,27934.32,54.3819,4695.581772,0
5329,50420.55,48.21972,4828.2039,0
5330,43767.23,63.44795,5715.521871,0
5331,151312.2,64.38382,6022.975358,0
5332,135891.8,53.77863,5017.361668,0
5333,39157.83,67.34157,5731.345598,0
5334,30009.55,52.42146,4592.61237,0
5335,25697.08,56.82113,5050.910171,0
5336,52076.3,58.7019,5590.939054,0
5337,26166.52,66.59235,5765.833852,0
5338,24314.0,53.71087,5431.249367,0
5339,11043.16,38.85837,3812.804172,0
5340,15392.91,67.05213,6626.798645,0
5341,102059.0,66.87947,6255.328337,0
5342,26412.61,52.3499,4683.297629,0
5343,31313.02,59.02827,5474.08598,0
5344,11825.53,65.49474,5915.392765,0
5345,8288.76,68.57741,6380.564424,0
5346,21486.26,67.97593,6407.974398,0
5347,37900.97,59.52291,5449.470206,0
5348,146518.2,48.97044,4831.131738,0
5349,66644.71,52.52919,4969.898649,0
5350,45129.46,61.18595,5319.532385,0
5351,7128.29,60.09421,5276.705264,0
5352,16955.06,51.28687,4894.603978,0
5353,18442.57,56.83549,5259.491359,0
5354,54514.78,54.60704,4783.923527,0
5355,56361.66,54.07152,5205.750156,0
5356,13899.94,52.83276,4747.190141,0
5357,57938.61,68.72852,6204.546376,0
5358,50217.64,61.04844,5990.538991,0
5359,32092.18,65.02121,6092.399467,0
5360,13502.99,39.7266,3246.325481,0
5361,43597.63,54.10768,4780.976448,0
5362,18822.77,50.93618,4904.169797,0
5363,17922.3,49.18219,4756.00161,1
5364,39975.25,69.01301,6292.807402,0
5365,8573.56,45.92294,4527.054831,0
5366,25898.82,62.10157,6246.585167,0
5367,73761.25,53.45259,5004.005579,0
5368,18388.61,43.80971,4463.694644,0
5369,35149.7,50.58329,4732.791307,0
5370,88186.92,53.5973,4580.335893,0
5371,50620.18,47.99369,4184.902878,0
5372,49109.27,69.86503,6033.167408,0
5373,92252.71,62.82387,5330.00965,0
5374,71096.34,63.2816,5764.752948,0
5375,98665.78,67.77122,5964.347127,0
5376,14535.4,53.92384,5639.473416,0
5377,32677.84,58.33561,5503.322362,0
5378,4174.13,62.76753,5811.165878,0
5379,16303.01,63.38899,5972.05769,0
5380,120324.8,71.41865,6499.037593,0
5381,24818.42,45.33017,4102.71703,0
5382,70808.33,45.84265,3971.685185,0
5383,91696.0,68.14471,6135.277354,0
5384,29149.52,55.75053,5026.107394,0
5385,37418.19,60.70517,5331.216027,0
5386,30876.58,58.86685,5441.933092,0
5387,112181.6,70.69408,6340.235212,0
5388,152813.5,54.03025,4899.758441,0
5389,10621.15,55.50904,4852.623608,0
5390,8972.5,59.50718,5099.866817,0
5391,94042.03,67.94385,6182.78427,0
5392,28391.83,62.27986,5384.246623,0
5393,17575.29,49.48328,4935.980732,0
5394,25201.18,70.0669,6747.936863,0
5395,54342.87,52.20263,5197.361049,0
5396,53466.67,66.66268,5905.250692,0
5397,34188.58,71.45086,5917.693418,0
5398,63774.11,55.28921,5530.883577,1
5399,28847.47,57.56766,4968.328024,0
5400,33806.39,63.76818,5398.347301,0
5401,141362.6,65.24071,5347.776998,0
5402,49543.37,67.89759,6559.360681,0
5403,13371.2,56.716,5386.455531,0
5404,45064.51,68.83942,5762.454827,0
5405,131834.1,57.33843,5228.370243,0
5406,19680.77,43.41671,4108.848897,0
5407,50297.06,46.40554,4646.632157,0
5408,27758.51,67.64041,6308.665694,0
5409,9073.21,59.21526,5663.575209,0
5410,8192.25,57.25147,5010.797341,0
5411,9710.42,61.72165,5563.392672,0
5412,20562.72,44.69494,3969.782146,0
5413,53165.55,54.50776,5030.771701,0
5414,16470.19,64.99757,6006.905316,1
5415,9801.15,66.04097,5972.423634,0
5416,34084.03,69.2962,6739.19212,0
5417,12587.71,57.77873,5579.15458,0
5418,18470.36,65.04247,5709.211479,0
5419,34869.71,66.09752,5516.527396,0
5420,55959.96,53.82378,4893.99719,0
5421,15431.03,45.54189,4164.277154,0
5422,11609.43,53.17302,4345.907298,0
5423,87107.32,61.50313,5419.934519,0
5424,32521.54,64.61766,5693.466496,0
5425,55565.75,65.52605,5913.125552,0
5426,43915.77,61.96091,5688.676981,1
5427,30844.7,66.9628,5733.035422,0
5428,60136.7,60.91354,5894.516764,0
5429,53468.72,71.52256,5766.913605,0
5430,64799.95,67.39149,6182.666346,0
5431,111892.6,57.31946,5312.129835,0
5432,84596.35,71.93473,5796.999774,0
5433,72320.92,68.64996,6261.419372,0
5434,35704.68,60.18407,5173.091219,0
5435,16649.73,58.32931,4862.320826,0
5436,22393.09,50.05258,5005.571485,0
5437,42617.19,65.44764,5466.37029,0
5438,25656.47,68.65945,6503.984053,0
5439,113028.1,52.79234,5072.66967,0
5440,75171.75,62.59338,5942.048606,0
5441,52391.66,69.53443,6178.61031,0
5442,31780.88,49.96921,4529.909678,0
5443,62285.3,70.78918,6336.618694,0
5444,27052.82,57.74783,5082.031319,0
5445,23672.57,53.77634,4594.835502,0
5446,36084.05,53.34625,5128.882309,0
5447,54073.62,61.33997,5270.685618,0
5448,115405.2,65.78,6054.367041,0
5449,9901.11,66.47606,6502.025208,0
5450,56591.47,65.83332,6300.056458,0
5451,10521.06,65.04596,5948.856328,0
5452,44828.91,42.31228,3894.441976,0
5453,87243.94,38.28807,3491.783586,0
5454,44792.39,49.90782,4475.105272,0
5455,25315.11,52.00223,4695.750395,0
5456,56875.65,69.51253,6322.708205,0
5457,27155.66,39.01296,3382.423508,0
5458,60256.74,55.26536,5112.939726,0
5459,18020.93,47.02878,4811.89025,1
5460,38792.69,57.76017,5431.15051,0
5461,945.47,58.23726,5088.803181,1
5462,26451.48,70.4859,6655.981104,0
5463,36374.44,67.82145,6187.029956,0
5464,124735.8,53.04753,5276.196262,0
5465,22871.91,50.90725,4642.032276,0
5466,37989.78,68.90613,6709.021998,0
5467,36987.9,48.20538,3950.92899,0
5468,29161.86,65.26303,5903.302417,0
5469,87206.32,61.3125,5460.921432,0
5470,44761.66,60.25968,5269.076385,0
5471,23622.45,57.81554,5320.166858,0
5472,52354.35,67.8576,6017.570291,0
5473,34352.36,51.55857,4899.179172,0
5474,57922.83,66.10268,6641.027483,0
5475,51591.16,70.65651,5981.238779,0
5476,14253.48,59.23589,5610.672962,0
5477,14474.74,68.1383,6769.093084,0
5478,81311.64,59.27489,5385.903276,0
5479,13044.82,63.59925,5559.919752,0
5480,24925.09,54.13164,5296.312677,0
5481,28229.96,49.8342,4226.329148,0
5482,28554.11,67.31834,5769.179556,0
5483,7503.93,50.33619,4726.095224,0
5484,104931.3,43.77028,4315.04425,0
5485,15548.43,62.5003,5921.61952,0
5486,39800.89,38.54459,3601.393455,0
5487,23513.42,59.51288,5057.818142,0
5488,60196.97,53.46837,5200.564235,0
5489,30352.63,67.2235,6015.544544,0
5490,60511.95,62.16298,5248.831273,0
5491,21198.04,55.90679,5248.280009,0
5492,11981.69,68.37005,6484.666128,0
5493,36965.48,63.04335,5662.285046,0
5494,38139.38,62.90729,5854.565694,0
5495,46605.04,63.42204,5566.008454,0
5496,43152.51,68.74532,6315.438306,0
5497,64212.33,49.30275,5003.406744,1
5498,12958.97,70.72564,6283.625527,0
5499,25702.76,52.16336,4993.628447,0
5500,57937.88,65.52904,5489.048081,0
5501,44565.15,65.33592,5747.351224,0
5502,30466.06,68.96904,6237.268861,0
5503,18848.82,48.03427,4300.642039,0
5504,9389.63,61.38844,5803.879938,0
5505,50676.79,45.6394,4245.941407,0
5506,13663.98,64.45957,5611.443086,0
5507,51295.85,57.08448,5247.947941,0
5508,28986.88,71.44192,6193.00568,0
5509,67319.03,57.37827,5245.226834,0
5510,38343.18,63.96491,6023.00098,0
5511,3308.31,62.11401,5663.31815,0
5512,28887.1,48.49962,4596.831004,0
5513,16836.27,55.0447,4727.689294,0
5514,67999.24,67.19559,5929.012302,0
5515,3328.23,52.03938,5155.317217,0
5516,47824.43,62.40564,5620.564008,0
5517,82263.4,57.49209,5646.886372,0
5518,22610.64,67.16512,6268.031469,1
5519,30369.33,56.9918,4946.826952,0
5520,9416.77,62.85596,6155.213641,1
5521,116303.0,53.22972,4771.495872,0
5522,29516.52,67.11808,6071.058616,0
5523,60915.52,62.01898,5484.119427,0
5524,69785.23,64.8122,5933.623643,0
5525,8316.09,64.26152,6473.341815,1
5526,13238.2,68.68481,6127.79877,0
5527,34209.19,65.64814,5407.576321,0
5528,46724.11,68.85746,6114.267462,0
5529,44343.75,70.634,6104.035524,0
5530,55008.17,41.51958,4443.003488,0
5531,44669.47,58.64675,5627.453779,0
5532,22773.12,58.52603,5216.298758,0
5533,16185.46,69.78436,5924.920176,0
5534,77445.52,57.81671,4930.470975,0
5535,96339.25,56.54286,4967.342093,0
5536,27386.18,65.41235,5910.47033,0
5537,18033.25,66.63528,6131.622551,0
5538,38096.62,66.17528,5639.931173,0
5539,54079.21,59.6877,5118.044271,0
5540,54776.36,60.83302,5379.145841,0
5541,27666.82,52.41441,4831.531789,1
5542,14788.19,71.08539,5911.716831,0
5543,50705.77,45.18454,4081.555041,0
5544,5871.1,64.16494,5526.91472,0
5545,94076.08,44.81075,4318.755591,0
5546,23553.3,60.9767,5145.473955,0
5547,44541.99,51.32084,4501.420909,0
5548,43747.73,66.91612,5863.402923,0
5549,35696.39,47.4558,4347.952465,0
5550,18273.34,65.73734,5881.848209,0
5551,41329.2,59.01535,5055.536874,0
5552,80683.44,58.60767,5350.192494,0
5553,131647.5,61.38199,5782.142746,0
5554,20541.47,48.35393,4711.28064,0
5555,12125.2,71.9076,6457.248707,0
5556,32332.63,51.17826,4205.731492,0
5557,31680.79,63.05008,5530.421045,0
5558,46701.02,43.2487,4231.393427,0
5559,38226.33,61.92686,5863.779578,0
5560,7780.59,43.29451,4007.110298,0
5561,38511.78,53.66219,4838.973661,0
5562,10311.58,38.71974,3170.023123,0
5563,76301.97,69.05558,6723.72149,0
5564,32105.64,56.09481,5739.181377,0
5565,30320.37,68.03309,6349.320467,0
5566,74303.71,61.22216,5365.288201,0
5567,100029.1,41.8312,4518.564,1
5568,6754.71,65.33504,5530.817595,0
5569,40810.36,71.03451,5897.711605,0
5570,21400.67,61.42037,6062.895419,0
5571,9395.57,71.79134,6284.979187,0
5572,36531.81,64.48138,6277.702239,0
5573,13883.75,52.98075,4866.729815,0
5574,98072.18,62.20987,5815.857846,0
5575,17018.27,64.41881,5820.82826,0
5576,73130.15,62.84931,5249.465143,0
5577,95564.57,59.86174,5592.352902,0
5578,30931.95,59.2505,5730.292957,0
5579,47159.92,66.00861,5933.314519,0
5580,13039.56,41.09169,3653.559021,0
5581,17974.25,70.73353,6024.265777,0
5582,26317.37,62.01927,5770.797143,1
5583,160862.9,63.28283,5641.382534,0
5584,47659.53,52.98033,5368.841578,0
5585,58762.0,58.67143,5303.936549,0
5586,71459.96,62.65335,5678.725935,0
5587,79363.76,60.34933,6009.463821,1
5588,22326.55,40.35976,3653.777417,0
5589,23360.78,70.49798,5939.80671,0
5590,106700.6,69.7635,5757.753614,0
5591,50525.18,61.02521,5779.744736,0
5592,38259.59,58.2745,6019.460078,0
5593,48478.65,65.49323,6135.141648,0
5594,14208.46,62.79035,5401.505392,0
5595,62758.96,41.58309,3819.338688,0
5596,51179.24,47.99239,4579.647107,1
5597,58834.68,48.29494,4197.55311,0
5598,42887.04,43.00021,3788.951502,0
5599,220383.0,59.60867,5326.92968,0
5600,17824.03,67.91991,5967.092974,0
5601,46550.44,60.99804,5876.124132,0
5602,42700.87,60.40651,5234.429593,0
5603,116562.7,47.17819,4839.103673,0
5604,50308.74,68.83272,5722.009817,0
5605,130048.4,53.49141,4611.987,0
5606,39441.87,57.27044,5899.517682,1
5607,28253.53,59.43102,5361.231393,0
5608,106862.5,39.61469,3851.447958,1
5609,41893.09,61.47987,5356.753961,0
5610,69150.98,58.54353,5432.197233,0
5611,38691.22,49.7446,4869.487736,0
5612,93517.61,66.00869,6319.838076,0
5613,7998.07,70.02121,6274.153212,0
5614,19354.83,60.81561,5500.343313,0
5615,46288.04,60.5779,5930.097335,0
5616,5884.45,51.58472,4489.267692,0
5617,32255.86,55.31656,5247.418341,0
5618,47145.15,63.30929,5592.361956,0
5619,33081.5,53.27752,5477.886159,0
5620,48011.59,65.90305,5884.613452,0
5621,54548.92,60.87582,5536.195731,0
5622,48724.89,66.0517,6121.654756,0
5623,11566.91,57.31571,5009.452903,0
5624,9362.64,58.97505,5813.10524,0
5625,54726.01,62.37954,5394.351469,0
5626,28251.23,70.56358,6708.158084,0
5627,49245.97,65.07415,5632.965693,0
5628,67379.0,56.20378,4551.440341,0
5629,8549.99,54.2897,4924.466653,0
5630,23794.39,60.15898,5547.950501,0
5631,32631.96,61.84801,5526.487954,0
5632,61763.76,56.9978,5348.99535,0
5633,58807.77,46.30619,4243.908817,0
5634,27857.09,66.7449,6382.531232,0
5635,24721.14,65.29309,6160.220905,0
5636,51899.15,58.05485,4984.849588,0
5637,54397.09,56.79909,4884.456533,0
5638,21145.92,71.93174,6599.564823,0
5639,48863.25,59.85396,5305.602924,0
5640,14976.0,69.32327,6518.166442,1
5641,17885.01,61.0911,5653.372513,0
5642,69163.69,64.91322,5715.030445,0
5643,72121.31,67.93291,6131.484263,0
5644,16055.06,47.64072,4130.432282,0
5645,28377.8,71.3084,6144.768685,0
5646,73776.62,65.21792,5874.281225,0
5647,23445.49,48.98002,4335.611406,0
5648,114405.4,64.19627,6083.758176,0
5649,44990.6,71.71986,6296.461831,0
5650,10568.63,67.1766,6247.6461,0
5651,38381.92,61.91778,5672.644392,0
5652,48148.86,48.08209,5064.062256,1
5653,29547.56,41.94323,4185.58497,0
5654,11962.55,50.58158,4531.04303,0
5655,35075.03,65.83916,5992.346598,0
5656,43120.73,57.40724,5545.047634,1
5657,12886.92,71.9056,6535.810581,0
5658,43202.68,60.76709,5576.448425,0
5659,43147.9,66.22209,6070.299747,0
5660,92352.67,61.18403,5502.689262,0
5661,75181.43,54.65604,4991.819551,0
5662,9377.76,66.15315,5812.769976,0
5663,34774.75,68.76753,5762.602883,0
5664,25377.95,54.8774,5301.860931,0
5665,45285.69,67.0795,6157.745923,0
5666,37522.18,65.32463,6557.26466,0
5667,60004.11,52.14985,5075.832913,0
5668,28191.63,42.6954,4638.796434,1
5669,23399.32,45.59475,4652.920592,0
5670,15905.01,58.42233,5227.179847,0
5671,44378.6,71.55357,6342.143374,0
5672,48375.59,71.04194,6462.182186,0
5673,28345.06,66.77188,6174.276271,0
5674,50270.9,57.50673,4866.25354,0
5675,21981.45,61.60654,5311.628616,0
5676,20532.33,68.00844,5785.21074,0
5677,28825.12,70.41492,6104.192973,0
5678,135516.9,68.32614,6335.855442,0
5679,19423.67,54.71778,5229.211184,0
5680,44607.35,39.13842,3260.745232,0
5681,39445.97,57.49365,5473.390798,0
5682,44804.59,60.23114,5394.915308,0
5683,19230.44,47.55305,4217.907706,0
5684,70395.54,67.72122,6149.65603,0
5685,25683.78,61.94735,5945.934734,0
5686,49646.02,68.29684,5867.544803,0
5687,103625.1,70.30403,6069.194377,0
5688,34214.34,37.5005,3614.976172,0
5689,26267.67,60.34404,5089.775857,0
5690,27464.49,57.36372,5095.502574,0
5691,20288.57,57.50491,5434.730554,0
5692,4202.7,42.67725,3912.208832,0
5693,26005.47,65.4426,5524.247776,0
5694,91971.88,63.15946,5417.867266,0
5695,38723.05,65.60287,6147.448121,0
5696,37091.91,70.70015,6359.975691,0
5697,75795.76,71.4064,6400.696695,0
5698,23891.75,51.61804,4716.06213,0
5699,33366.03,67.40482,5748.365703,0
5700,94995.33,70.62907,6045.138773,0
5701,15534.39,70.64297,6503.161137,0
5702,21216.13,61.78729,6106.678679,0
5703,44689.55,66.54232,5932.384715,0
5704,13631.9,63.06195,5268.837296,0
5705,70312.37,70.22928,6865.467972,0
5706,8758.69,63.06098,5716.051522,0
5707,19872.48,56.31481,5401.877883,1
5708,110579.2,55.69627,5230.495459,0
5709,12602.8,66.00149,5956.933654,0
5710,26909.8,60.37442,6089.889713,0
5711,23021.26,66.19811,6136.96562,0
5712,151181.8,47.6364,4121.77937,0
5713,87268.6,54.69435,5298.949356,0
5714,954.43,63.05421,5962.861013,0
5715,36171.71,54.78051,5151.21569,0
5716,16643.07,55.38418,4675.756402,0
5717,36242.89,47.40586,4281.425931,0
5718,19218.35,65.45306,6374.103135,0
5719,29762.63,71.7712,6101.516217,0
5720,12344.99,69.15481,5739.929828,0
5721,37586.34,54.67054,4647.66648,0
5722,33934.52,51.48861,4811.298513,0
5723,67720.61,61.0588,5209.85908,0
5724,33818.46,57.65975,5319.498579,0
5725,2526.17,53.12753,4861.72144,0
5726,28436.06,70.49565,6722.143611,0
5727,10326.88,50.42623,4533.008494,0
5728,24964.32,58.74129,4901.491925,0
5729,32161.46,52.65622,4643.51863,0
5730,39496.24,54.01225,4585.713564,0
5731,33704.46,65.95332,6282.463563,0
5732,26636.01,63.01903,6020.277207,0
5733,14352.01,71.00745,6543.110379,0
5734,9043.47,71.02256,6399.222377,0
5735,9516.26,42.80596,4784.796994,0
5736,22112.6,62.15286,5615.849093,0
5737,71367.15,50.89715,4646.442659,0
5738,32177.35,57.20095,4966.136132,0
5739,20041.91,64.98806,6205.696339,0
5740,59338.19,60.32779,5036.334729,0
5741,29254.96,64.47076,6033.647017,0
5742,49519.95,60.16687,5553.300748,0
5743,33028.82,69.76805,6599.040223,0
5744,19527.71,64.44445,5460.550342,0
5745,33425.04,71.00882,6742.932022,0
5746,68192.09,67.93006,6640.554732,0
5747,51058.06,52.51777,5463.709926,1
5748,31344.35,69.5048,6391.573253,0
5749,35825.11,43.86844,3992.718989,0
5750,71070.02,64.44732,6093.091927,0
5751,23670.0,64.12634,5849.463694,0
5752,17845.39,61.80743,5989.985996,0
5753,26652.94,59.71663,4970.688189,0
5754,59640.61,66.60766,6398.11875,0
5755,27059.29,60.8744,5269.998748,0
5756,79594.91,47.43916,4526.335532,0
5757,21531.39,62.04664,5754.564928,0
5758,74885.9,62.56058,5830.300597,0
5759,26011.14,66.05097,5983.812869,0
5760,62820.43,62.75224,5865.625146,0
5761,13665.81,57.13921,5004.36005,0
5762,41102.74,70.97645,5781.732,0
5763,17280.46,51.27317,4927.165029,0
5764,16028.17,67.75314,6713.081591,0
5765,78464.32,52.29353,4797.122065,1
5766,65204.61,54.7075,4974.163846,0
5767,41237.45,61.74103,5514.944335,0
5768,43864.93,65.12119,6021.415503,0
5769,5096.68,54.76926,5252.083564,0
5770,39830.33,70.18932,6735.268525,0
5771,46515.2,61.30642,5771.251702,0
5772,17602.49,63.28674,6024.715109,0
5773,38203.16,59.1618,4895.745165,0
5774,35600.06,58.78687,5562.051941,0
5775,36435.66,65.70769,6091.064644,0
5776,30431.48,63.45489,6161.945348,0
5777,13599.19,68.41013,5971.515636,0
5778,27140.46,70.23949,6484.787518,0
5779,161251.0,56.32645,5640.808851,1
5780,53320.87,57.67289,4920.518248,0
5781,32687.28,60.82718,6066.504159,0
5782,23570.06,69.76544,6174.824996,0
5783,49336.26,66.63219,6084.511649,0
5784,18407.87,70.34319,6003.619513,0
5785,12747.26,61.75654,5237.396005,0
5786,95198.64,60.34007,5367.056964,0
5787,46466.83,44.02354,4031.48686,0
5788,10178.42,63.66434,5796.100318,0
5789,30082.5,61.62652,5225.360098,0
5790,4666.08,70.17488,6134.697014,0
5791,93285.19,61.29358,5289.954359,0
5792,52493.72,68.01745,5727.757032,0
5793,17952.0,69.68705,6205.48799,0
5794,35559.68,67.65646,5824.23881,0
5795,50577.25,50.09295,4941.678785,0
5796,43085.55,47.99043,4442.533708,0
5797,75711.93,69.14535,5938.865925,0
5798,19922.88,47.91787,4869.334092,0
5799,3905.36,65.87412,5557.721713,0
5800,37283.81,59.66274,4939.550584,0
5801,212255.3,58.50278,5080.067605,0
5802,27844.19,61.54602,5668.159085,0
5803,8293.64,66.99754,5659.937572,0
5804,17014.29,69.74139,6017.607321,0
5805,49525.96,58.91354,5208.138235,0
5806,21581.2,67.61943,5761.220242,0
5807,71436.4,51.22671,4610.805566,0
5808,19435.67,59.94889,5641.701018,0
5809,15263.7,70.31022,6074.151439,0
5810,48071.63,59.6057,5247.01062,0
5811,58057.2,44.89823,4183.048936,0
5812,29830.87,50.98192,4477.609834,0
5813,57580.18,56.88725,5445.967827,0
5814,12621.78,61.33886,5871.888679,0
5815,48689.21,47.96511,4181.676431,0
5816,48524.09,54.23273,4968.719293,1
5817,32773.01,57.78109,4768.978651,0
5818,27535.44,67.90183,6171.559833,0
5819,41514.67,62.24788,5848.006408,0
5820,33247.66,66.70369,5859.752162,0
5821,17163.24,62.32519,5555.86987,0
5822,9572.9,60.04073,5174.273895,0
5823,4874.95,68.07677,5837.517911,0
5824,30057.73,59.79068,5586.42851,0
5825,21616.86,58.09895,5698.426541,0
5826,13101.08,62.11937,5481.366195,0
5827,32007.27,44.39429,4091.382815,0
5828,23704.58,71.30912,6667.97528,0
5829,6536.16,62.04916,5866.495925,0
5830,27450.44,67.19295,6411.160905,0
5831,39086.8,63.28078,5611.622091,0
5832,16604.79,71.58072,6590.287954,0
5833,32669.61,68.63236,6385.814454,0
5834,36674.22,65.3851,5902.542522,0
5835,70057.28,64.12772,5611.04531,0
5836,24120.92,69.97238,6854.114445,0
5837,52869.22,57.44027,5385.186807,1
5838,37829.04,50.46018,5066.934116,0
5839,22328.55,62.18037,5479.036356,0
5840,75196.45,61.82935,5562.421296,0
5841,33851.87,60.69462,5316.712002,0
5842,62276.09,61.85233,5466.255604,0
5843,26999.2,57.17893,4723.54426,0
5844,21558.19,69.95421,5848.90356,0
5845,15215.24,59.21586,5475.340643,0
5846,22713.63,69.09557,6017.868507,0
5847,51466.52,47.83008,4656.200883,1
5848,11489.41,71.39166,6799.703331,0
5849,30848.77,63.07092,5768.283353,1
5850,67611.32,53.75074,5232.068649,0
5851,27938.0,63.67009,5576.065751,0
5852,120330.5,40.76616,3832.149233,0
5853,97769.66,60.54883,5617.743323,0
5854,16257.75,54.24636,4874.991387,0
5855,11106.05,62.39739,5404.784064,0
5856,13256.25,67.29466,5748.451595,0
5857,38179.17,68.14379,6167.764392,0
5858,27204.24,69.29855,5995.290634,0
5859,20273.75,47.78655,4317.862166,0
5860,14730.41,48.44746,4246.327693,0
5861,36139.18,44.99139,5009.989918,1
5862,58123.92,57.56205,4953.477077,0
5863,82296.19,70.00887,6127.72243,0
5864,11577.65,38.05187,3754.322576,0
5865,41536.3,67.20585,6294.425576,0
5866,38613.42,55.3519,4851.255631,0
5867,20726.52,65.67374,6417.345402,1
5868,14744.58,64.11549,6093.493249,0
5869,125041.1,65.31603,5613.208858,0
5870,15533.0,39.5421,3656.35595,0
5871,59388.62,61.59822,5412.512376,0
5872,38039.5,71.83398,6659.547499,0
5873,14078.51,71.0114,6053.671903,0
5874,26139.47,64.60644,6426.687397,1
5875,58304.48,50.77685,4947.825183,0
5876,17400.04,61.00152,5482.759209,0
5877,35738.78,60.92178,5511.579607,0
5878,62309.09,64.63019,5595.256243,0
5879,14744.09,66.9541,6002.159687,0
5880,37652.91,71.80429,6125.821735,0
5881,50465.23,37.04125,3822.54562,0
5882,6015.6,46.55404,4194.186085,1
5883,13543.51,65.54969,5976.68996,0
5884,81253.97,57.18854,4801.928653,0
5885,137978.3,44.89729,4323.817647,0
5886,8068.23,69.90673,6470.044027,0
5887,54739.98,58.9945,5514.922539,0
5888,33280.3,62.94907,5386.649919,0
5889,44042.94,64.07956,5655.455765,0
5890,65174.04,46.55143,4616.261041,0
5891,15503.73,40.7843,4050.379301,1
5892,2421.1,56.03048,4821.711621,0
5893,43838.7,68.89551,6083.416035,0
5894,25945.22,66.94288,5874.695874,0
5895,57738.77,66.52284,5573.344552,0
5896,7936.05,56.28159,5070.792059,0
5897,31808.9,62.11875,5940.705687,0
5898,68169.91,61.2541,6191.579895,1
5899,54959.67,50.76733,5148.146411,0
5900,66370.29,71.82846,6399.072403,0
5901,35827.4,70.73486,6518.531089,0
5902,21089.21,40.12358,4439.358981,0
5903,84969.58,55.67612,4661.218675,0
5904,92162.79,67.97028,5805.233954,0
5905,37627.29,48.31617,4697.773285,0
5906,53611.13,68.88054,6294.155657,0
5907,108982.2,65.48947,5733.79702,0
5908,27679.48,56.81183,4819.114767,0
5909,59827.93,58.09792,5440.70707,0
5910,29957.52,69.83332,6398.841901,0
5911,11162.56,66.31056,5847.437103,0
5912,46024.12,40.13259,4642.627892,1
5913,41734.27,71.11315,6242.49162,0
5914,18537.85,51.83337,4543.82768,0
5915,36172.9,66.16845,6376.639792,0
5916,114851.2,44.47594,4735.622867,0
5917,26310.0,41.92048,4314.292516,1
5918,63130.04,69.90151,5801.078035,0
5919,22295.46,65.07074,6323.723983,0
5920,19755.18,61.10961,5735.231545,0
5921,54592.75,60.97795,6273.993497,1
5922,21136.06,65.51642,5862.216204,0
5923,48308.34,61.83914,5401.772294,0
5924,103476.1,52.89423,5084.851456,0
5925,41031.65,60.04495,5519.813683,0
5926,47410.05,53.80449,4813.13127,0
5927,19863.77,65.06381,5512.596647,0
5928,24616.46,53.4492,5455.706117,0
5929,40557.84,60.85074,5449.342554,0
5930,57227.25,58.25985,4979.764199,0
5931,32002.74,56.83604,5329.246171,0
5932,18957.86,70.16829,6317.989438,0
5933,65952.12,52.66447,4724.802444,0
5934,26354.71,58.238,4945.69374,0
5935,59816.0,54.77909,5285.025958,0
5936,16168.56,71.16283,6395.482406,0
5937,23515.27,58.27269,5078.029461,0
5938,21961.36,68.41303,6548.739039,0
5939,58210.13,44.75355,4019.765436,0
5940,61316.31,56.20194,4923.50439,0
5941,6921.31,46.60224,4279.718136,0
5942,18453.27,67.71178,5635.888386,0
5943,20073.23,69.67895,6746.166459,0
5944,7772.71,69.28827,6319.297112,0
5945,100352.4,58.66502,4810.255665,0
5946,68000.49,57.94445,5528.483995,0
