,0,1
0,65.36263,6206.523208
0,17.6210362,1586.699491
0,66.7449,6382.531232
0,19.9534,2098.351216
0,14.08217,1875.470621
0,3.41763,487.9567265
0,68.19713,6511.252601
0,7.650642,1197.872957
0,53.06256,5011.057255
0,71.54108,6445.031985
1,62.71718,5772.05845
0,69.16679,6259.287322
0,36.44011,3145.639435
0,9.724026,1659.460954
0,42.07751,3650.098328
1,25.68013,3070.896284
1,5.493065,1178.136437
1,4.135827839,1066.632555
0,53.61209,5134.60308
0,58.53165,5296.605879
0,61.35337,5255.178769
1,5.104873611,682.9871863
0,3.695049,1060.077964
1,16.04377,2062.862632
0,12.75609778,1775.838153
0,56.7924,5184.100141
0,7.899007,1248.474574
0,64.07652,5998.967483
0,71.36862,6173.441338
0,47.98376,4079.477384
0,70.42389,6286.888744
0,55.69275,4711.062821
0,63.03261,5236.791874
0,43.93445,3798.956979
0,53.66326,5435.229637
0,68.69674,6054.623559
0,2.009542213,558.4710883
1,64.81359,6246.864694
1,8.380626,1827.741525
0,62.39405,5684.304563
0,63.4564,6120.360369
1,1.450219,877.1087708
0,62.39033,5349.364775
0,62.1578,5467.127682
0,11.66425,1581.415147
1,9.556572,1872.755243
1,15.15825465,1798.360928
1,3.430472,924.9352116
0,15.10612,2006.056116
0,48.98259,4361.243355
0,43.8884,3989.844733
0,67.65143,6039.469343
0,14.34766616,1885.939118
1,1.656338685,1097.557516
0,60.4105,6001.171287
1,36.82387,3749.327724
1,18.44435,2182.755951
1,7.521969,1129.471568
0,9.74066,1042.786672
0,6.204958,717.4865643
0,43.19701,3759.112446
0,57.53786,4879.946762
0,1.805094,505.1435902
1,8.525122,889.7590173
1,4.527648,1190.326671
0,59.61692,5553.7371
0,41.63772,3975.383715
0,65.90363,5673.501264
0,67.13803,5653.877056
0,23.59578,2632.143148
0,38.07335,4016.522653
0,61.59036,5441.578168
0,71.30636,6233.777957
0,45.55911,4149.514153
0,69.96882,6336.053167
0,4.323297,1058.643568
1,62.85596,6155.213641
0,10.08463748,1310.382845
0,50.77278,4401.494135
0,68.19039,6308.688863
0,68.36063,6108.046116
0,8.938308825,1171.815364
0,11.69762,1230.552027
0,13.84934,1456.422162
0,52.13448,5258.0441
0,71.21301,5809.037267
0,62.01898,5484.119427
0,67.27106,6447.175354
0,63.9264,5559.691145
0,62.94907,5386.649919
0,7.117565,1133.237154
0,5.787415,856.755649
0,13.46926706,2006.076916
0,63.61158,5364.283551
0,18.92157073,1813.614194
0,71.71958,6707.388345
0,6.383328,1088.018039
0,70.83916,6453.516809
0,52.26662,5218.124457
0,16.60351,1981.140361
0,6.246939,904.6029537
0,7.778058,965.4661617
0,63.80215,6020.055985
0,71.12849,6103.615106
0,62.11655,5659.985455
1,45.12504,4872.376444
0,3.905351198,838.8374504
1,5.886238,1391.330245
0,55.66379,4909.784465
0,54.53805,5736.11308
0,6.192078,780.0022534
0,46.15653,4263.488866
1,4.812563,1003.080929
0,68.1959,6173.702221
0,13.02429,1238.315929
0,12.43721,1980.207923
0,66.88131,6304.203672
0,50.97885,4458.339586
0,2.138986,1038.488008
0,62.87291,5372.574608
0,20.22924,2166.207365
1,27.47595,3452.422228
0,42.64008,3948.148041
1,1.019306038,522.4564791
1,13.25185,1639.020185
0,9.05217,1042.770459
1,32.97693,3035.613983
0,67.11209,6110.183
0,50.27485,4345.452904
0,51.48861,4811.298513
0,64.91269,5390.143405
0,19.14656,1811.777309
0,50.44094,4984.621447
1,7.400769,1553.818731
1,2.397122,688.2220572
0,65.54969,5976.68996
0,12.63822,1385.435891
1,47.83008,4656.200883
0,13.14986,1515.763354
1,1.786765,1318.882817
0,63.17834,5328.678277
0,16.03441,1555.471333
0,51.9989,4979.183398
1,3.02742,1246.012987
1,61.67106,6209.128682
0,71.77038,6188.322388
1,17.15829,2541.621959
0,2.358129018,562.6095219
0,63.43072,5679.986847
1,8.316193,921.8193418
0,3.911083,971.4767445
0,4.674127,618.2837675
0,70.65475,6714.776908
0,68.76541,6284.835432
0,53.12753,4861.72144
1,17.38432,2140.11456
0,5.111408,722.0796766
0,47.81985,4262.753521
0,18.96848,1811.884356
0,71.44569,6087.732666
0,56.96287,5284.511287
1,1.832601,620.1308589
1,7.228526307,967.7426094
0,62.10157,6246.585167
0,58.3075,5338.721765
1,12.89076,1548.154792
1,4.98152586,849.1972541
0,58.25985,4979.764199
0,15.37459,1475.269918
0,49.24329,4316.799528
1,5.685414,1812.910095
0,62.94622,5786.794488
0,66.60855,6655.926837
0,49.99506,4636.850137
0,65.9038,5840.003407
0,69.1503,6477.148408
0,57.37827,5245.226834
1,1.229945,570.9128348
0,9.595456517,1366.210807
0,3.11643578,473.0515906
0,67.9711,5999.97193
0,69.15481,5739.929828
1,5.388165017,764.2419259
0,44.54138,3999.505021
0,65.04596,5948.856328
0,55.72308,5099.928127
0,61.67482,5773.715899
0,61.0006,5544.892096
1,6.818705821,955.0181592
1,9.727742106,1751.848426
0,59.1268,5338.376401
0,55.72148,5265.888272
0,68.03324,6432.294015
0,5.001663,799.8803649
0,44.02354,4031.48686
1,10.70911,1975.678599
1,16.68190528,1926.295645
0,16.68618,1617.794287
0,12.13947,1575.21359
0,4.527649,1131.268205
0,62.23314,5773.964084
1,4.189207,722.927922
0,6.935335786,1197.080651
1,7.349571,863.2029351
0,56.61898,5065.07831
0,1.291871699,699.4793992
0,56.79909,4884.456533
0,56.37573,6089.067076
0,49.40477,4875.213905
0,54.37964,5309.98506
0,39.42138,3838.72543
0,57.51601,5955.088107
0,64.41859,5760.776706
0,39.52545,3807.283723
0,18.21715,2322.340226
0,3.627104,459.9710645
0,70.41492,6104.192973
0,48.92152,4517.31047
0,47.32828,4453.928623
0,18.94429,2087.462333
0,68.96601,6254.208798
1,2.942297,762.6142063
0,59.1561,5548.443188
0,67.67761,6361.936513
0,65.34077,5614.068087
1,2.613920398,609.6168115
0,61.94735,5945.934734
0,54.63591,4951.560917
0,44.75355,4019.765436
1,2.051657,1187.716662
1,21.61213506,2954.525101
0,52.36353,5055.080442
0,10.88204,1305.850314
1,11.21881,1589.460591
0,68.6504,6217.645459
0,67.5234,6073.6103
1,11.07800251,1204.745285
1,2.661310881,1024.224748
0,15.94935291,1535.788894
0,71.36043,6538.478003
0,52.87464,4569.936966
1,2.012075635,565.3167155
0,66.67389,6543.668076
0,7.833185,1051.602727
1,61.62341,6131.039453
0,69.15198,6472.755676
1,5.387532,1197.221097
0,52.99707,4934.319062
0,67.71776,6279.520379
0,55.0447,4727.689294
1,4.157658837,774.2937069
0,13.9749,1400.209069
1,15.41637,2147.084163
1,8.692007,1041.036664
0,70.70127,5877.534771
0,50.69797,4917.704271
0,2.965166415,628.7420412
0,67.71954,5893.622644
0,64.25691,5671.161211
0,9.548023,1054.031935
1,3.545553,1060.105051
1,5.260996,945.5437173
1,3.950587999,1040.272445
1,16.7433,2536.53749
1,14.26734448,1294.790222
0,63.78532,6133.741768
0,50.14744,4466.695172
0,62.82563,5718.653054
0,63.43312,5781.814396
0,54.67054,4647.66648
1,13.17859958,1581.016214
0,51.92063,4662.416793
0,61.91553,5549.111256
0,9.2766412,1077.09525
0,1.190018,734.3603159
0,49.6365,4147.198681
0,66.72374,6450.35056
0,64.71742,5694.946384
0,66.02069,6108.607607
1,26.06474,2960.453451
1,3.892407013,741.7766988
1,6.027061,761.3473324
0,1.042140757,878.627791
0,60.96083,5454.520916
1,16.5488,1927.803648
0,23.77384,2561.675396
0,60.4218,5332.826382
0,4.10653,1029.623058
1,48.84821,5027.584509
1,1.11588,891.6297776
0,56.47233,5001.371216
0,11.90634,1495.042007
1,3.367303,558.284596
0,49.92224,4914.99202
0,3.079288,707.1891381
1,2.258852671,1548.705967
0,3.147832,562.8048829
0,6.636312277,718.0624099
0,67.84553,5753.585929
0,57.1124,4792.875751
0,69.70761,6161.795039
0,8.386574,1474.927731
1,5.000016,1481.311788
1,7.437784,1170.676993
0,14.91488,1851.710555
0,63.08784,5485.07682
1,4.727388465,1013.993166
0,55.67421,4724.945111
0,50.71608,4577.776917
0,61.30199,5276.417702
0,19.46465,2574.581362
1,71.35403,7015.439922
0,60.83302,5379.145841
1,11.29271486,1882.951404
0,4.833414,673.8697136
0,13.31739,1606.689609
0,67.90183,6171.559833
0,41.11114,3981.346329
1,4.610249,1403.371015
0,14.8386,1437.800807
0,67.86743,5799.405302
0,61.27483,5430.887513
0,69.82128,6056.024801
0,46.22292,4625.577762
0,60.96912,5228.641848
1,9.231083,1066.382948
0,46.04312,4164.432685
0,15.53401,1301.332682
0,55.505,4885.896119
1,2.567035,717.8935328
1,7.495947,826.366889
0,17.66747,1966.502807
0,55.01782,4974.850117
1,12.71183755,2383.673575
1,1.650263525,248.179366
0,3.381603,671.4099396
0,51.85047,4794.939338
0,66.86351,5766.235014
0,52.74302,4460.767183
1,14.26858,1937.879436
0,62.78671,5569.125917
0,10.0496,1421.06817
0,63.5876,5770.223241
0,54.4197,5253.832164
1,3.525858481,532.0660282
0,44.13783,3907.786822
1,46.37208,4435.063306
1,9.742042,1647.527241
0,15.12645563,1549.802896
0,58.5608,5233.838265
0,68.65572,6193.937954
0,71.48476,6706.905363
1,5.464636,1058.563314
0,51.98225,4745.40142
0,5.459489,773.1752584
0,67.70719,6285.15592
1,6.549842666,971.7404705
1,6.363764,845.9832801
0,7.610924,775.1851628
0,42.31348,4405.254802
1,12.77495667,1612.238384
0,64.67477,5790.905465
1,1.683285,887.1803664
0,62.35684,5695.835152
0,14.66914461,1778.431765
0,53.96248,4946.910016
0,3.724597242,1336.534659
0,62.13301,6183.792283
0,50.27926,4688.00861
1,7.035161,1071.748463
1,1.276890621,848.3285479
0,54.09422,4658.564203
0,61.83914,5401.772294
0,63.58391,5604.547333
1,3.319853958,1150.574869
0,54.74318,5128.476246
0,62.47012,5588.834646
1,2.693860703,764.3624669
0,6.695029374,1251.289889
1,7.19812868,1042.502776
0,16.4299,1800.326325
0,9.705314,1109.724061
1,3.151239,970.5121325
0,1.293553,278.4405252
0,55.15571,4907.861735
1,3.657847,978.0906718
0,55.49816,4948.48511
0,7.494128,938.8632527
0,1.970645,856.222981
0,17.88722,1684.817133
0,26.27061,2405.424259
0,69.28716,6051.573796
1,4.221959275,1342.310858
0,6.487048,655.1704765
0,46.55186,3964.578207
0,49.26867,4088.428701
0,11.37064,985.0942314
0,62.20987,5815.857846
0,45.88967,4263.127961
0,48.31275,4364.211589
0,54.07152,5205.750156
0,61.97804,5614.133645
0,67.74157,6119.939852
1,51.42373,4750.263677
0,15.54691331,1561.767949
0,60.81814,5696.204344
1,5.791194183,596.625449
0,71.04194,6462.182186
0,8.846951024,908.6839372
0,11.64744,1381.77131
1,56.08334,5649.459364
0,60.87582,5536.195731
0,55.55865,5126.88947
0,63.47384,5870.579573
0,1.133367,1227.924743
0,63.86146,5540.602926
0,61.30642,5771.251702
0,61.85233,5466.255604
0,57.67058,5034.929065
0,71.58072,6590.287954
0,4.882004458,772.3133729
0,6.56131,1270.455838
1,1.692565,1015.460451
0,3.084418,558.9941784
0,67.97028,5805.233954
0,71.26299,6716.643947
0,6.391286,1066.249033
0,46.94705,3968.64853
0,64.91343,5617.036978
0,7.873371451,1029.489242
0,58.30226,5144.345915
1,3.998314,987.7767172
1,12.64925,1542.223736
0,68.18425,6591.238553
0,54.04107,5356.543952
0,6.483314,684.120914
0,52.53836,5431.77178
0,10.90922,1473.227973
0,56.30647,5148.276996
0,4.238632927,590.602719
0,60.46139,5430.596567
1,1.092219692,499.7170655
0,59.85298,5116.489299
1,13.163,1918.9486
1,45.62317,4570.378779
1,3.700985,924.6142337
0,70.64245,5915.025109
1,10.37052,1772.190486
1,6.867358844,1177.735155
1,8.907101,1641.698648
0,10.26390461,1022.516053
0,71.79134,6284.979187
1,7.668017,1139.028165
0,69.68705,6205.48799
0,65.5396,5640.561409
0,60.72007,5385.46775
0,62.52627,6025.961938
1,7.8432,935.4475784
0,70.85741,6247.176227
0,50.67652,5313.315024
0,65.07643,6013.937985
0,58.57229,4930.158658
0,13.04114417,1557.923129
1,19.93923,2336.999053
0,58.54873,5271.168703
0,38.47721,3385.487772
0,12.00858052,1774.586726
0,56.841,5390.230602
0,3.699808,1141.442182
0,64.32344,5640.198172
1,9.584536,984.1544122
0,57.07243,5429.192903
0,8.989805,1035.265621
1,8.013365588,1313.686109
0,67.44709,6277.155334
1,5.011735021,847.9561126
0,66.75709,5718.272878
0,68.4414,6381.433866
0,64.12772,5611.04531
0,67.24501,6242.695434
1,3.033312,618.6284163
0,8.596064,897.0780053
1,2.343134,625.8895244
0,54.68209,5294.782338
1,6.318781,907.5139744
0,10.11019941,923.420908
0,62.17986,5747.925597
0,69.7635,5757.753614
0,3.852627275,720.333405
0,63.35086,5857.586167
0,52.97231,4502.173823
0,51.21873,5388.100592
0,5.486534225,727.3731845
0,60.3736,5894.022001
0,63.88028,5777.144351
0,14.85781115,1445.752781
0,60.29081,4841.877582
1,5.105265612,819.3644961
1,2.840343779,1043.299446
0,60.87178,5794.294165
0,44.73398,4249.716645
0,71.74779,6789.002522
0,57.62771,5437.296776
0,56.37649,5088.824488
0,65.2185,5998.804194
0,5.799375,978.4054903
0,56.68677,5156.018701
0,48.90424,4530.607391
1,3.157767,675.3184526
0,10.96319721,1270.217581
0,57.92383,4887.181609
0,68.79253,6304.333517
1,31.44123,3069.097767
0,5.110208414,760.1061976
0,3.588245,452.390983
0,70.26887,6076.522348
0,58.47534,5141.883254
0,68.29684,5867.544803
0,11.5365,2105.034412
1,3.665202,678.3000196
1,2.010811355,863.4623731
1,8.825774698,1283.000223
1,11.05993,1567.299499
1,1.135161,731.9309009
0,42.83737,3673.166054
0,51.62495,5335.120882
0,60.17035,5352.745495
1,2.830635,753.4677251
0,55.01651,4767.934082
0,61.41438,5219.170675
1,5.497366828,1243.061143
0,6.506483,917.1665939
0,57.01834,4714.487291
1,1.31809,295.3935883
1,2.96972,1444.44469
0,65.44262,5663.049118
0,67.06371,6171.048605
0,48.98002,4335.611406
0,2.810825808,307.018806
0,57.37611,5341.20171
1,65.97991,5897.274439
0,60.59442,5422.646982
1,5.855847,768.3006696
0,59.21526,5663.575209
1,14.80885,2097.707886
0,61.85639,5332.977438
1,10.52332,1251.370897
1,1.875430489,590.7765801
0,59.42848,5566.284588
0,28.31146,2710.699322
1,3.511593,1172.010209
0,67.29113,6062.107187
0,31.10956637,3192.755309
0,50.11484,4173.243596
0,11.32083915,1563.848623
0,48.57163,4549.293713
0,17.55118,1991.629188
0,5.881307,686.2608911
0,3.962302,812.4076078
1,12.05486,1406.621323
1,1.198203,276.5777606
0,51.96957,4897.15967
0,66.8679,6261.840951
0,11.86252419,1114.020282
0,63.47229,5973.523544
1,1.474810061,815.194738
0,18.5303,2157.669912
0,11.51671,1438.429891
0,2.779431223,242.9947554
0,14.61254,1330.997032
0,63.08587,5742.488347
0,68.55339,6438.459484
0,69.01347,6322.625755
0,3.098560266,723.0321035
1,5.770390256,870.76398
1,8.924108,1504.498094
0,18.73450543,2809.296787
1,7.600934,1696.720466
0,4.431604,542.7248776
0,59.60106,5179.444858
0,8.741017,1107.083954
0,9.298353,1074.116423
0,61.49796,6154.993798
0,11.47008,1323.764927
1,3.112447,560.0748491
1,40.21109,3784.965371
0,1.567389,374.4704813
0,19.94322,1973.062252
0,7.925553778,1460.729298
1,1.570209934,930.6501084
0,58.61361,4970.482123
0,8.462066,954.1821997
0,63.63312,5433.979472
0,6.109999694,1060.779533
1,10.28304,1144.770736
0,9.532523799,970.4682919
0,45.72582,4094.782683
0,46.58138,4585.928895
0,60.85074,5449.342554
0,9.040057,1380.469032
0,10.45425,1143.379552
0,8.666281,1062.367672
0,18.01409,1885.551581
0,59.21586,5475.340643
0,44.92195,4179.651284
0,12.50526,1674.101146
0,71.14976,6659.018754
0,4.255080878,995.1098617
1,9.30555,1204.289565
0,7.88215,1475.953048
0,69.31336,6222.228467
1,13.7944302,1965.419062
0,66.97927,6035.036634
1,4.85088,1131.789188
0,56.49332,5243.262555
0,60.63668,5444.798489
0,15.19674,1536.961227
1,8.30949,1080.752449
0,40.35276,3836.081698
0,14.21143,1813.71251
0,23.34617699,2253.85247
0,6.563038653,1034.69512
0,67.57609,6303.172568
1,10.18298,2083.35956
0,20.52789,1945.332394
0,65.60019,6023.851747
0,15.806584,1490.383762
1,12.67943,1829.634417
0,21.06092,2316.736557
0,65.2908,5616.608151
0,68.32356,5916.34346
0,62.45443,6123.254522
1,16.37611,2020.604314
0,51.80774,4462.614161
1,14.09379,1439.393149
0,61.51052,5685.67988
0,59.6057,5247.01062
0,4.733989,899.1324428
0,10.52734,1394.391376
0,58.65575,5417.413606
0,68.50985,5654.807301
1,3.94227,795.7564584
0,3.892424053,390.381346
0,71.11137,6683.352536
0,71.11027,6510.690917
0,56.82113,5050.910171
1,2.569515,907.3050831
0,2.294386519,901.8793581
0,57.9625,6047.986921
0,53.39442,5026.753166
1,4.533178,1396.329395
0,18.83056,1961.987049
1,65.67374,6417.345402
0,38.29305,3735.933485
1,5.73926,1053.952202
1,2.180679,805.2602253
0,63.25715,6286.671937
0,70.64297,6503.161137
0,52.88029,4721.018056
1,1.410971237,382.5347203
1,52.15024,4899.562179
0,58.83809,5425.51161
0,13.14070245,1577.015173
0,67.12744,5717.831853
0,64.29382,5837.413915
0,19.43430735,2138.939088
1,42.34861,4698.517933
0,21.47001,2342.458997
0,24.94738,2265.62602
0,55.57772,4749.988334
1,5.288444,1399.307542
0,7.567398,1282.568064
1,16.75283806,2122.146303
1,17.31776736,2171.802329
1,11.45675389,1779.309609
0,47.50976,4677.936927
1,2.760208796,1363.377334
0,1.481645,406.0999161
0,51.63534,4769.420216
1,19.50558,2077.919709
1,5.645298,1268.042248
0,25.36784311,2167.068284
0,59.6238,5755.570849
0,4.245295,707.2606071
0,1.876407503,1075.001724
0,57.07682,5259.782716
0,1.124656757,409.5740796
0,67.99131,6080.672336
0,4.952763872,767.8506996
0,45.23339,4070.801017
1,12.29962,1418.813901
0,49.42466,4944.584376
0,71.80429,6125.821735
1,21.10862922,2536.687205
0,6.03955,685.3879681
0,58.42342,4805.808191
0,40.14232,4024.612201
0,43.59094,3858.410287
0,65.22821,6135.261321
0,65.0017,5778.552531
0,63.24314,5532.302162
0,17.55138,2484.205678
1,18.66406554,2287.741972
0,58.30317,4940.355869
0,46.68593,4200.226885
0,25.88644227,2576.783187
0,62.71436,5861.982807
0,5.810822315,631.4316327
0,70.95851,6645.186507
1,2.689103558,1138.251038
0,54.60031,4762.326261
1,2.485229169,1179.782483
1,14.64011644,1925.911722
1,7.62779591,1165.564309
0,11.32593703,1380.893387
0,66.89101,6197.152457
0,16.8000196,2188.672399
0,52.59645,4809.347606
0,64.63983,5994.514316
1,5.111844,1062.404345
1,9.000072,1170.521193
0,5.682395213,383.5428131
0,70.54943,6147.295218
0,66.77188,6174.276271
1,7.380291282,823.39436
0,2.687062,490.2102038
0,70.72564,6283.625527
0,51.73474,4461.641644
0,50.84459,4951.211643
0,11.88503,868.8224639
1,10.1127187,1282.45127
0,53.82086,5060.874121
1,5.18336,655.4429632
0,4.433189,1024.393039
0,10.52866,1628.925715
0,66.35321,6364.433854
0,9.147346,813.1772502
0,61.29211,5163.277727
0,36.33047,3479.074804
0,71.12681,6359.030108
0,61.12409,5304.081927
1,3.988032,758.5059535
0,24.79814,2334.936502
1,2.179548523,1211.247766
1,5.706255,878.7758477
0,63.84205,5910.056992
0,71.01166,6580.770491
0,9.294088005,1523.63262
0,65.82346,6389.433314
1,4.123006,1621.897996
0,8.156552837,1347.869205
0,68.63549,6081.602554
0,50.79108,4610.018066
1,3.523461,1173.915894
1,3.708394,883.6816755
0,59.78343,5098.702474
0,2.235315,458.7691639
0,43.5742,3789.797735
0,9.938448,1390.888939
0,9.637781398,984.2036034
0,51.95172,4888.502724
0,71.98828,6304.569466
0,5.885148,635.2980162
0,58.20314,5217.771684
1,2.871903,1262.175265
0,17.68782231,1976.347042
0,48.37971,4308.793771
1,3.575214,1616.617211
0,64.7292,5652.192603
1,6.195470215,1124.637958
0,10.13859,1069.807995
0,46.00587,4187.61619
1,12.38916,1814.711402
1,1.171557288,544.12326
1,2.579229,860.7975297
1,4.32321356,627.3962656
1,19.08438023,1825.848805
0,57.3854,5354.221755
0,64.44445,5460.550342
0,4.929637705,551.6881554
0,71.65648,6396.071626
1,1.764563,602.3082109
0,3.507044017,1142.173902
0,15.84313,1945.615058
0,2.531394,783.7920101
0,2.729451922,970.4333183
0,62.11401,5663.31815
0,60.88203,5495.323342
0,64.15463,5738.897418
1,4.499945782,955.0519598
0,1.200249,860.4509841
0,54.73234,5514.354742
0,69.10177,6003.545722
0,3.542704,645.1788133
0,5.14486,841.9569184
0,43.00021,3788.951502
0,60.74786,5741.788806
0,69.348,5799.124998
0,44.57297,3788.13967
0,20.16124,1903.284724
1,8.730405893,1880.78289
0,62.84168,5780.016925
0,59.3991,5709.290774
0,2.149435,557.9519675
1,8.867664,1362.782508
1,12.7895,1736.70174
1,17.5331,2100.528824
0,46.63416,4271.125651
0,53.83688,4633.252261
0,71.88568,6282.728539
1,13.23677381,1907.242972
1,2.117403,885.4473166
0,61.3942,5856.252247
0,9.348659,771.0222493
0,4.043292,826.7523349
1,24.37711744,2463.393795
0,68.67996,6428.102346
0,52.16336,4993.628447
1,25.55038197,2692.885423
1,1.583634587,887.2448499
0,8.716735,783.3606694
0,64.67729,6473.586614
0,46.86241,4346.289268
1,5.430488,1045.733553
1,9.389883,1839.782656
1,49.26434,5168.61323
0,71.31142,5804.942334
0,43.1183,4367.354584
1,1.366478,634.6246024
1,2.38395716,1176.40624
0,45.51779,4114.665387
1,13.56958731,2087.543903
0,10.56862,1734.660297
0,70.85782,6607.644904
0,67.54816,6115.858738
1,9.19773,1697.166405
0,8.954465,1551.718247
1,8.334589,1447.593195
0,65.66957,6174.944351
0,55.89461,5045.584915
0,19.56364,2444.542685
1,11.96096,2058.120961
0,70.17136,5884.793295
0,60.4093,5757.952045
0,1.845003373,507.6007948
0,63.05008,5530.421045
0,37.33507,3277.279641
0,10.27742832,1234.044483
0,65.39301,5942.9188
0,63.17504,5689.315894
1,14.40375,2394.464952
0,65.18501,6314.079222
0,6.592291,646.3090606
1,10.99037,1487.997515
0,15.48651522,1660.386663
0,59.23589,5610.672962
0,47.03744,4839.828588
0,13.40891729,1338.549194
0,9.557096,1067.650921
0,68.18047,6166.262519
0,68.02518,6075.221267
1,7.462849,1452.308983
0,68.3428,5856.007779
0,42.22682,4113.33849
0,49.60599,4254.289639
0,57.07531,5427.886371
0,6.671684,862.9115483
0,50.89975,4657.315652
0,10.4103675,1718.555203
0,67.39326,6387.155472
0,7.00096668,933.4257317
1,6.394005,1420.169187
0,64.63454,5782.589893
0,17.98715,2047.681612
0,63.93709,5575.295805
0,60.80126,5961.810975
0,67.26027,6282.975764
0,66.22209,6070.299747
1,21.12911,3186.79335
0,56.05929,5175.601342
1,20.10599,2595.464531
1,6.991642782,927.9297296
0,60.70517,5331.216027
1,14.91152829,2193.593711
0,10.38039309,959.951483
0,12.24494477,1653.165932
0,12.61471,2007.430866
1,18.56165869,2007.303617
0,62.2937,5896.135561
0,58.2078,4932.256357
0,56.23842,5568.099221
0,64.07956,5655.455765
0,6.408823,874.6357853
1,67.25434,6680.274618
1,9.436909,1150.114958
0,9.62756,1116.324602
1,12.21754865,1758.735654
0,69.99569,6161.278314
0,70.69188,6193.73618
0,71.16373,6592.588984
0,65.74105,5480.31735
0,16.56317,1881.485804
0,10.2452503,1197.086571
0,66.91238,5826.681585
0,71.67026,6953.434775
0,70.45268,6273.600277
1,10.06395,1686.732783
0,71.58148,6839.025934
0,6.069124406,732.3533606
0,58.45672,5467.641304
0,42.25122,3878.814514
0,58.56191,5351.338273
0,52.69236,4224.557626
0,67.61943,5761.220242
0,60.50817,5474.791065
0,55.92296,4626.563441
0,60.36626,5295.005642
0,15.77942,1540.003272
0,71.3757,6129.316509
0,70.4859,6655.981104
1,10.01771765,1261.177198
0,4.771263,501.6283743
1,12.04581,1569.259659
0,24.26165,2013.177858
0,71.34241,6166.675945
0,57.78133,5649.03958
0,69.47678,5964.869164
0,5.8078,1023.75368
0,68.50196,6515.441262
1,7.010649,1308.576837
0,70.77308,6550.573563
0,48.17117,4760.987806
0,57.90418,5447.621158
0,62.91372,5425.114173
1,43.87969,4042.115496
0,57.66137,5118.061873
0,9.914638,1192.115613
1,6.612935,944.6665184
0,17.10995632,1833.0967
0,5.848803,821.6574124
1,45.39565,4967.376182
0,11.36049,1547.496008
0,11.62262,1430.966496
0,70.21916,6206.176515
1,9.759887,1175.631327
1,11.73492964,1249.494056
0,61.5999,5579.99579
0,50.01323,4239.183678
0,63.10955,5695.993093
0,68.07677,5837.517911
1,68.9536,6406.812827
0,58.42233,5227.179847
0,12.55601,1383.430229
0,17.24924155,2392.203409
0,2.149118,717.7031752
0,55.48531,5283.145343
0,9.783296825,995.3392925
0,70.39347,6266.666067
0,51.58987,4608.506607
1,11.69119,1943.387485
1,42.6954,4638.796434
1,45.75297,4563.265438
0,8.154668093,1062.905651
0,63.11931,5518.35161
1,20.5514,2023.901526
0,67.31834,5769.179556
0,58.51588,5041.432965
0,65.07998,5819.074546
1,52.67702,5441.651124
1,3.391969552,738.5002845
0,65.13745,5807.53439
0,60.06981,5934.44869
0,44.60467,4868.722454
0,59.22886,5590.851555
1,13.288,1763.825951
0,50.49242,4357.294542
1,2.605757,624.0528147
1,9.932932319,1898.286119
1,4.005780287,554.7295152
0,58.77685,5210.637512
0,4.44463064,1128.690355
0,56.9769,5744.847584
0,68.78265,5874.548599
0,7.295203,636.617816
0,57.2547,4986.869447
0,59.94889,5641.701018
0,69.67895,6746.166459
0,59.36904,5163.3129
0,53.19577,4890.236009
1,2.181372893,1015.71304
0,57.25147,5010.797341
0,56.20104,5241.552098
0,70.52668,6717.631884
1,12.39101,2110.283707
1,5.954975,1069.152457
1,10.01241216,1615.418802
0,8.394454,1566.320356
0,21.55836,1835.575859
0,23.78115,2025.167432
0,65.38222,5393.30138
0,62.65335,5678.725935
0,11.32663,1308.744827
1,29.8284414,3113.451696
0,23.55037,2097.12893
0,70.06451,6197.953836
0,51.59161,4484.747789
1,6.135854482,1585.705665
0,18.2864,1818.78969
1,14.7094,1700.981258
1,4.066925,590.2497674
1,14.16299,1890.634177
0,18.30915793,1996.645842
0,42.59461,3866.102336
0,54.13164,5296.312677
0,11.65333,1622.06829
0,5.533288,1400.182241
1,7.570075544,1524.945096
1,1.26105,1206.875735
0,10.25635754,1261.032763
0,49.7446,4869.487736
1,9.448434,1489.056859
0,4.964368923,1193.589255
0,62.8196,5593.760801
1,64.26152,6473.341815
1,9.043575718,1587.044822
0,54.12731,5165.616078
1,10.18679,1923.446501
1,12.42216588,1488.81735
0,6.811138598,946.1849643
0,66.03822,6181.959795
0,16.74543,1893.24474
1,16.55879,2509.367174
0,10.35845,1349.872551
0,60.14219,5526.132591
0,48.20556,4321.775833
0,68.19429,5769.653638
0,48.98746,4786.931622
0,41.6814,4463.792034
0,56.29659,4933.193936
1,5.119045,645.1544646
0,8.954573,967.4628508
1,17.30262,2275.34376
0,10.94833173,1081.14434
0,44.68507,4212.149496
0,58.89861,5114.144656
0,65.08131,5291.934219
0,5.317775,822.6124438
0,63.21825,5359.319798
1,19.57075,1939.097667
1,4.843533662,985.3722849
0,9.475983046,1022.415622
0,60.94251,5349.831255
0,9.372647,1023.685781
0,2.362663,254.7465501
0,8.508626757,1449.202089
0,21.43457,2141.091982
1,1.515452465,804.489391
0,69.38376,6426.704792
0,70.78918,6336.618694
0,49.45192,4427.375175
0,22.97518,2196.794349
0,67.5017,6263.672907
0,60.95606,5186.710991
1,7.233075,1121.796023
